stage,stage_name,tracking_mode,pid_tid_cache,threads,size,duration,baseline_ops,with_hook_ops,overhead_pct,segment,count,total_cycles,avg_cycles,total_ns,avg_ns,profile_log,consumer_log
5,record_write,thread_local_fallback,1,1,32,5,15327483.80,354009.40,97.6904,atomic_index_update,3543639,229551018,64.78,95649284.78,26.99,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache1_t1_s32_d5.consumer.log
5,record_write,thread_local_fallback,1,1,32,5,15327483.80,354009.40,97.6904,connection,1770052,95167036,53.77,39654186.71,22.40,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,hook_entry,6677011,398147080,59.63,165902059.92,24.85,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,guard,6677011,432299204,64.74,180132750.06,26.98,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,record_alloc_total,1669249,5694970024,3411.70,2373010642.68,1421.60,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,record_free_total,1669248,4718989506,2827.02,1966333847.81,1177.98,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,writer_mutex_wait,6676990,410575552,61.49,171080822.27,25.62,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,writer_mutex_hold,6676990,4075745064,610.42,1698303305.02,254.35,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,tracking_shard_mutex_wait,1669250,113130842,67.77,47139965.79,28.24,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,tracking_shard_mutex_hold,1669250,544333624,326.09,226815852.85,135.88,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,sample_filter,1669249,115221104,69.03,48010947.36,28.76,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,tracking_insert,3338498,1458008164,436.73,607530658.76,181.98,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,tracking_lookup,1669247,407202636,243.94,169675377.55,101.65,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,tracking_erase,1669246,980334630,587.29,408491089.61,244.72,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,record_fill,3338495,163321146,48.92,68053530.75,20.38,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,metadata_clock,3341832,297431852,89.00,123935498.75,37.09,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,metadata_pid,2,13414,6707.00,5589.42,2794.71,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,metadata_tid,2,7710,3855.00,3212.64,1606.32,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,thread_name,3337,6542578,1960.62,2726196.48,816.96,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,ring_index_check,3341832,298567028,89.34,124408509.97,37.23,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,shm_record_copy,3341832,200190956,59.90,83416640.85,24.96,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,atomic_index_update,3341832,233439386,69.85,97270774.92,29.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,notify,167091,656487500,3928.92,273548731.20,1637.12,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
6,notify,thread_local_fallback,1,1,32,5,15327483.80,333848.80,97.8219,connection,1669249,89702744,53.74,37377820.30,22.39,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_thread_local_fallback_cache1_t1_s32_d5.consumer.log
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,hook_entry,6071992,407736874,67.15,169898574.65,27.98,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,guard,6071992,471673682,77.68,196540198.79,32.37,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,record_alloc_total,1517998,22060056806,14532.34,9192134552.92,6055.43,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,record_free_total,1518000,23757089128,15650.26,9899265526.41,6521.26,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,writer_mutex_wait,3035990,28834379060,9497.52,12014905238.02,3957.49,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,writer_mutex_hold,3035990,5783873786,1905.10,2410063879.05,793.83,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,sample_filter,1517998,403738940,265.97,168232688.31,110.83,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,tracking_insert,1517998,1867808676,1230.44,778291226.53,512.71,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,tracking_lookup,1517992,1231726984,811.42,513244379.60,338.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
4,tracking,global,0,4,32,5,13638505.00,303597.40,97.7740,tracking_erase,1517992,1274101144,839.33,530901132.88,349.74,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_global_cache0_t4_s32_d5.profile.csv,
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,hook_entry,949066,176964640,186.46,73737394.30,77.69,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,guard,949066,200726044,211.50,83638264.99,88.13,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,record_alloc_total,237266,26090474432,109962.97,10871344697.92,45819.23,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,record_free_total,237268,21080718662,88847.71,8783886228.35,37020.95,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,writer_mutex_wait,474526,35357992624,74512.23,14732922034.20,31047.66,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,writer_mutex_hold,474526,7716405216,16261.29,3215261613.99,6775.73,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,sample_filter,237266,71690156,302.15,29871760.26,125.90,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,tracking_insert,237266,734059938,3093.83,305867133.07,1289.13,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,tracking_lookup,237260,241023146,1015.86,100429208.64,423.29,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,tracking_erase,237260,538723416,2270.60,224474567.05,946.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,record_fill,474526,69811114,147.12,29088803.50,61.30,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,metadata_clock,475003,136925610,288.26,57053983.75,120.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,metadata_pid,475004,1988034596,4185.30,828371650.38,1743.93,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,metadata_tid,475003,1950241472,4105.75,812624061.00,1710.78,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,thread_name,477,2863674,6003.51,1193231.93,2501.53,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,ring_index_check,475003,159856694,336.54,66608877.78,140.23,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,shm_record_copy,475003,96719456,203.62,40300936.19,84.84,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,atomic_index_update,475003,136040752,286.40,56685282.28,119.34,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
5,record_write,global,0,4,32,5,13638505.00,47451.00,99.6521,connection,237266,46171008,194.60,19238475.11,81.08,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,hook_entry,985846,163851580,166.20,68274468.68,69.25,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,guard,985846,181847046,184.46,75772906.47,76.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,record_alloc_total,246461,24706820032,100246.37,10294957243.29,41771.14,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,record_free_total,246463,22476229490,91195.15,9365503990.00,37999.63,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,writer_mutex_wait,492916,35063614956,71135.07,14610476633.57,29640.91,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,writer_mutex_hold,492916,7847919126,15921.41,3270108890.84,6634.21,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,sample_filter,246461,71808062,291.36,29921330.51,121.40,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,tracking_insert,246461,651505822,2643.44,271472596.33,1101.48,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,tracking_lookup,246455,253074296,1026.86,105452221.42,427.88,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
6,notify,global,0,4,32,5,13638505.00,49290.00,99.6386,tracking_erase,246455,505930066,2052.83,210813386.38,855.38,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_global_cache0_t4_s32_d5.consumer.log
